id,type,source,target
293923,/,26923,26931
293924,/,26923,100447
293925,/,26923,26932
293926,/,26923,26933
293927,/,26923,41580
293928,\,125822,26924
293929,/,26924,125820
293930,/,26925,26921
293931,/,26925,26922
293932,/,26925,100445
293933,/,26925,125810
293934,/,26925,26923
293935,/,26925,125815
293936,/,26925,28372
293937,/,26925,125830
293938,/,26925,125832
293939,/,26925,125833
293940,/,26925,43643
293941,/,26925,37841
293942,/,26925,100446
293943,/,26925,56045
293945,/,26925,125836
293946,/,26925,125837
293947,/,26925,125839
293948,/,26925,26927
293949,/,26925,26928
293950,/,26925,54923
293951,/,26925,26929
293952,/,26925,125841
293953,/,26925,26930
293954,/,26925,26931
293955,/,26925,100447
293956,/,26925,41580
293957,/,26927,26921
293958,/,26927,26922
293959,/,26927,100445
293960,/,26927,125810
293961,/,26927,26923
293962,/,26927,125815
293963,/,26927,125828
293964,/,26927,26925
293965,/,26927,28372
293966,/,26927,125830
293967,/,26927,125831
293968,/,26927,125832
293969,/,26927,125833
293970,/,26927,43643
293971,/,26927,37841
293972,/,26927,56045
293973,/,26927,125834
293974,/,26927,125837
293975,/,26927,26928
293976,/,26927,54923
293977,/,26927,26929
293978,/,26927,125841
293979,/,26927,26930
293980,/,26927,26931
293981,/,26927,100447
293982,/,26927,26932
293983,/,26927,26933
293984,\,125839,26929
293985,/,26930,26921
293986,/,26930,26922
293987,/,26930,100445
293988,/,26930,125810
293989,/,26930,26923
293990,/,26930,125815
293991,/,26930,125828
293992,/,26930,26925
293993,/,26930,28372
293994,/,26930,125830
293995,/,26930,125831
293996,/,26930,125832
293997,/,26930,125833
293998,/,26930,43643
293999,/,26930,37841
294000,/,26930,100446
294001,/,26930,56045
294002,/,26930,125836
294003,/,26930,125837
294004,/,26930,125839
294005,/,26930,26927
294006,/,26930,26928
294007,/,26930,54923
294008,/,26930,26929
294009,/,26930,125841
294010,/,26930,26931
294011,/,26930,100447
294012,/,26930,26932
294013,/,26930,26933
294014,/,26930,41580
294015,\,125832,26932
294016,\,125833,26932
294017,\,125850,26938
294018,\,125851,26938
294019,\,26937,26938
294020,/,26943,46055
294021,/,26943,28962
294022,/,26943,26942
294023,/,26943,125862
294024,/,26943,125863
294025,/,26943,100449
294026,/,26943,125865
294027,/,26943,52094
294028,/,26945,26946
294029,/,26948,29960
294030,/,26948,100450
294031,/,26948,26949
294032,/,26948,56215
294033,/,26948,36637
294034,/,26948,31929
294035,/,26948,41389
294036,/,26948,48787
294037,/,26949,29960
294038,/,26949,56215
294039,/,26949,36637
294040,/,26949,31929
294041,/,26949,41389
294042,/,26949,48787
294043,\,125893,100451
294044,\,26954,26955
294045,\,125909,26955
294046,\,125916,26955
294047,\,125920,26955
294048,\,26966,26955
294049,\,125904,26957
294050,\,30781,26957
294051,\,36147,26962
294052,/,26962,125908
294053,/,26962,125909
294054,/,26962,26955
294055,/,26962,125916
294056,/,26962,125959
294057,/,26962,125960
294058,/,26962,26963
294059,/,26962,43602
294060,/,26962,57125
294061,/,26962,125962
294062,/,26962,26964
294063,/,26962,125963
294064,/,26962,125964
294065,/,26962,26965
294066,/,26962,125966
294067,/,26962,26966
294068,/,26963,57125
294069,\,26963,26965
300686,/,55641,41609
294071,\,26964,26965
294072,\,44375,125973
294073,\,26970,125973
294074,\,57439,125973
294075,/,125973,100460
294076,/,125973,26978
294077,/,26970,125974
294078,/,26970,54058
294079,/,26970,125978
294080,/,26970,125979
294081,/,26970,57439
294082,/,26970,54369
294083,/,26970,26972
294084,\,125978,26972
294085,\,57439,26972
294086,\,26984,26981
294087,\,39259,26981
294088,\,100463,26981
294089,\,126023,26981
294090,\,52935,26987
294091,\,26983,26987
294092,\,51332,26996
294093,\,126006,26996
294094,\,26994,26996
294095,/,26998,100467
294096,/,26998,100468
294097,/,26998,58067
294098,/,26998,27001
294099,\,100468,26999
294100,\,27001,26999
294101,\,52962,27000
294102,/,27001,35314
294103,/,27001,100467
294104,/,27001,100468
294105,/,27001,58067
294106,/,27001,26998
294107,/,27001,126063
294108,/,27001,126065
294109,\,36354,27003
294110,\,126088,27003
294111,\,58214,27003
294112,\,27015,27017
294113,\,100478,27017
294114,\,50784,27017
294115,/,27025,100484
294116,/,27025,32523
294117,/,27025,39916
294118,/,27025,126199
294119,/,27025,126201
294120,/,27025,47673
294121,/,27025,126205
294122,/,27025,126206
294123,/,27025,126207
294124,/,27025,126208
294125,/,27025,126209
294126,/,27025,39682
294127,/,27025,36964
294128,\,126218,27026
294129,\,100485,27026
294130,/,27026,30662
294131,/,27026,27027
294132,/,27026,27060
294133,\,27060,27027
294134,\,53277,27031
294135,\,32052,27032
294136,/,27034,27033
294137,\,45756,27035
294138,\,27062,27037
294139,\,47521,27038
294140,\,126310,27043
294141,\,126313,27043
294142,/,27045,126329
294143,/,27048,126341
294144,/,27048,126343
294145,/,27048,57514
294146,/,27048,27049
294147,/,27049,27048
294148,\,126365,27053
294149,\,126389,27053
294150,\,126391,27053
294151,\,126353,27055
294152,\,27051,27055
294153,\,126356,27055
294154,\,126397,27055
294155,\,100495,132711
294156,\,126393,132712
294157,\,100499,27062
294158,/,27065,126432
294159,/,27065,126433
294160,/,27065,126435
294161,/,27065,126436
294162,/,27065,126437
294163,/,27065,126439
294164,/,27065,126442
294165,\,100501,27067
294166,/,27067,34495
294167,/,27067,126444
294168,/,27067,126445
294169,\,57827,27070
294170,\,126479,27074
294171,/,27074,27069
294172,/,27074,126463
294173,/,27074,27071
294174,/,27074,43010
294175,/,27074,27072
294176,/,27074,126473
294177,/,27074,27073
294178,/,27074,126475
294179,/,27074,52624
294180,/,27074,42930
294181,/,27074,46720
294182,/,27074,126480
294183,/,27074,126481
294184,/,27078,57040
294185,/,27078,43207
294186,/,27078,31114
294187,/,27078,34126
294188,/,27078,55468
294189,/,27078,46146
294190,\,39095,132714
294191,\,126498,132714
294192,\,126499,132714
294193,\,27079,132714
294194,\,27083,27082
294195,\,126507,27082
294197,\,126514,27084
294198,/,27086,126516
294199,/,27086,126517
294200,/,27086,54664
294201,/,27086,45079
294202,/,27086,48749
294203,/,27086,100507
294204,/,27086,29107
294205,/,27086,29658
294206,\,126535,27089
294207,\,27092,27090
294208,\,30460,27091
294209,\,34767,27091
294210,\,27096,27091
294211,\,28274,27094
294212,\,126557,27094
294213,\,35786,27094
294214,\,100513,27094
294215,\,126566,27094
294216,\,27100,27094
294217,\,126613,27094
294218,\,27116,27094
294219,\,27171,27094
294220,\,55310,27100
294221,\,27101,27102
294222,\,49163,27103
294223,\,27106,27105
294224,\,100519,27105
294225,\,126596,27105
294226,\,126597,27105
294227,\,27122,27105
294228,\,33592,27106
294229,/,27108,51907
294230,\,100518,27109
294231,\,58201,27109
294232,\,126586,27109
294233,\,126587,27109
294234,/,27112,27110
294235,/,27112,126603
294236,\,55857,27114
294237,/,27116,126557
294238,/,27116,57923
294239,/,27116,100513
294240,\,27120,27121
294241,\,126630,27121
294242,\,100527,27123
294243,\,126735,27123
294244,\,46357,27123
294245,\,126740,27123
294246,\,40907,27123
294247,\,100537,27123
294248,\,36047,27123
294249,\,50099,27129
294250,\,126831,27129
294251,\,126832,27129
294252,/,27129,27130
294253,/,27129,126833
294254,/,27129,27133
294255,/,27129,27132
294256,/,27129,100544
294257,/,27129,27134
294258,\,50099,27130
294259,/,27130,27129
294260,/,27130,58137
294261,/,27130,126831
294262,/,27130,126832
294263,/,27130,100544
294264,/,27130,27134
294265,\,27131,27132
294266,\,27131,27133
294267,\,50099,27134
294268,\,126831,27134
294269,\,126832,27134
294270,\,126833,27134
294271,\,27132,27134
294272,\,126836,27134
294273,\,27135,27134
294274,/,27137,100548
294275,\,126850,27142
294276,\,27139,27142
294277,\,27140,27142
294278,\,51113,27148
294279,\,126948,27148
294280,\,27155,27148
294281,/,27155,126946
294282,/,27155,44542
294283,/,27155,51113
294284,\,46572,132718
294285,\,27156,132718
294286,\,40899,27161
294287,\,40847,27161
294288,\,100478,27168
294289,\,27018,27168
294290,\,100482,27168
294291,/,27169,126997
294292,/,27169,54166
294293,/,27169,127003
294294,/,27169,53592
294295,/,27169,27170
294296,/,27169,127008
294297,\,126996,27170
294298,/,27171,127010
294299,/,27171,127012
294300,/,27171,127017
294301,/,27171,127018
294302,/,27171,52473
294303,/,27171,27172
294304,/,27171,52468
294305,\,126985,27174
294306,/,27178,127027
294307,/,27178,127029
294308,/,27178,100576
294309,/,27178,49861
294310,/,27178,27176
294311,/,27178,27177
294312,/,27178,127032
294313,/,27178,27179
294314,/,27178,54544
294315,/,27178,127036
294316,/,27178,38041
294317,/,27178,100578
294318,/,27178,27181
294319,/,27179,54352
294320,/,27179,100578
294321,/,27179,27181
300687,/,55641,25660
294323,/,27181,54352
294324,\,27183,27185
294325,\,27184,27185
294326,\,127139,27189
294327,\,27193,27192
294328,\,48572,27192
294329,\,127160,27192
294330,\,127163,27192
294331,\,34770,27203
294332,\,27207,27209
294333,\,27208,27209
294334,\,27204,27210
294335,\,27203,27211
294336,\,127206,27211
294337,/,27211,127205
294338,/,27212,127228
294339,/,27212,127229
294340,/,27212,31919
294341,/,27212,127232
294342,/,27212,27213
294343,\,127233,27214
294344,\,33509,27216
294345,\,127244,27216
294346,/,27217,100609
294347,/,27217,100610
294348,/,27217,100611
294349,/,27217,53219
294350,/,27217,32504
294351,/,27217,29427
294352,\,35558,27221
294353,/,27221,127259
294354,/,27221,100613
294355,/,27221,127260
294356,/,27221,53012
294357,/,27221,54555
294358,/,27221,127282
294359,/,27221,100615
294360,/,27221,127283
294361,/,27221,36520
294362,/,27221,127284
294363,/,27221,43905
294364,/,27221,34117
294365,/,27221,127288
294366,/,27221,28496
294367,/,27221,127290
294368,\,27223,100614
294369,\,127366,27228
294370,\,100623,27229
294371,\,100629,27236
294372,/,27237,27235
294373,/,27237,100628
294374,/,27237,100629
294375,/,27237,36335
294376,/,27237,127393
294377,/,27237,127395
294378,/,27237,39189
294379,/,27237,27238
294380,/,27237,127397
294381,/,27237,37579
294382,/,27237,27239
294383,\,39189,27239
294384,/,27239,100628
294385,/,27239,100629
294386,/,27239,36335
294387,/,27239,127393
294388,/,27239,127395
294389,/,27243,53074
294390,/,27243,41217
294391,\,27246,27245
294392,/,27248,55442
294393,/,27248,27249
294394,/,27248,127409
294395,/,27248,48954
294396,/,27254,127428
294397,/,27254,127447
294398,/,27254,127451
294399,/,27254,28284
294400,/,27254,127454
294401,/,27254,127455
294402,/,27254,27266
294403,/,27254,27267
294404,/,27254,33554
294405,\,29226,27257
294406,\,53015,27257
294407,\,27261,27262
294408,\,27251,27265
294409,\,27251,27266
294410,/,27268,40886
294411,/,27268,127476
294412,/,27268,127477
294413,/,27268,127478
294414,/,27268,127479
294415,\,127482,27271
294416,\,127482,27272
294417,/,27272,28297
294418,/,27272,39691
294419,/,27272,52361
294420,/,27272,127484
294421,/,27272,127485
294422,/,27272,127488
294423,/,27272,127489
294424,/,27272,27273
294425,\,127482,27273
294426,\,127488,27273
294427,/,27273,38272
294428,/,27273,35093
294429,\,27274,27280
294430,/,27280,127492
294431,/,27280,100642
294432,/,27280,100643
294433,/,27280,127499
294434,/,27280,27275
294435,/,27280,50693
294436,/,27280,127500
294437,/,27280,54630
294438,/,27281,27282
294439,/,27281,49040
294440,/,27281,127510
294441,/,27281,32242
294442,/,27281,40780
294443,/,27282,127508
294444,/,27283,40780
294445,\,27286,27285
294446,\,51094,27285
294447,/,27287,46953
294449,\,33267,132721
294450,\,38821,132721
294451,\,53324,132721
294452,\,127578,27300
294453,/,27301,30419
294454,\,106075,27306
294455,\,27304,27306
294456,\,27305,27306
294457,\,32076,27306
294458,\,53093,27306
294459,\,57790,27306
294460,\,100806,27306
294461,/,27309,27306
294462,/,27309,27310
294463,/,27309,127598
294464,\,45381,132723
294465,\,53093,27317
294466,\,41146,27319
294467,/,27319,127624
294468,/,27319,127625
294469,/,27319,127626
294470,/,27319,47824
294471,/,27319,127628
294472,\,45796,27322
294473,\,100664,27322
294474,/,27325,27326
294475,/,27325,27328
294476,/,27325,127667
294477,/,27325,100666
294478,/,27325,29501
294479,/,27325,27330
294480,/,27325,27331
294481,/,27325,27332
294482,/,27326,100665
294483,/,27326,27325
294484,/,27326,27328
294485,/,27326,127667
294486,/,27326,100666
294487,/,27326,29501
294488,/,27326,27330
294489,/,27326,27331
294490,/,27326,27332
294491,/,27327,100665
294492,/,27327,27325
294493,/,27327,27326
294494,/,27327,27328
294495,/,27327,127667
294496,/,27327,100666
294497,/,27327,29501
294498,/,27327,27330
294499,/,27327,27331
294500,/,27327,27332
294501,/,27328,100665
294502,/,27328,27326
294503,/,27328,27327
294504,/,27328,127667
294505,/,27328,100666
294506,/,27328,29501
294507,/,27328,27330
294508,/,27328,27331
294509,\,29501,100666
294510,/,27331,100665
294511,/,27331,27325
294512,/,27331,27326
294513,/,27331,27327
294514,/,27331,27328
294515,/,27331,127667
294516,/,27331,29501
294517,/,27331,27330
294518,\,127667,27332
294519,\,57752,27335
294520,\,27337,27336
294521,\,27338,27339
294522,\,49194,27339
294523,\,50699,27342
294524,\,58343,27342
294525,\,27344,27342
294526,\,100678,27342
294527,\,127729,27342
294528,\,29454,27342
294529,\,29443,27346
294530,/,27347,127739
294531,/,27347,127740
294532,/,27347,127741
294533,/,27347,127742
294534,/,27347,100679
294535,/,27347,27349
294536,/,27347,27353
294537,/,27347,127748
294538,/,27347,45745
294539,/,27347,40105
294540,/,27347,27354
294541,/,27347,100680
294542,\,27354,27349
294543,\,127747,27352
294544,\,27350,27352
294545,/,27354,40105
294546,\,127763,27356
294547,\,127776,27356
294548,\,30163,27358
294549,\,27357,27358
294550,\,100682,27358
294551,\,27360,27359
294552,\,118539,27361
294553,\,36057,27366
294554,\,45175,27366
294555,\,127828,27366
294556,/,27366,27394
294557,\,35867,27367
294558,\,127840,27367
294559,\,27375,27370
294560,\,127958,27379
294561,\,51601,27379
294562,\,27405,27379
294563,\,51039,27380
294564,\,33750,27384
294565,\,127889,27384
294566,/,27385,33750
294567,/,27385,27384
294568,\,27391,27389
294569,\,54620,27392
294570,\,27361,27394
294571,\,27363,27394
294572,\,28591,27394
294573,\,27368,27394
300688,/,55641,36745
294575,\,127952,27402
294576,\,127953,27402
294577,\,127956,27402
294578,/,27403,127961
294579,/,27403,127962
294580,/,27403,46679
294581,/,27403,27404
294582,/,27406,48269
294583,/,27406,58039
294584,\,51223,27409
294585,/,27409,127986
294586,/,27409,127987
294587,/,27409,51223
294588,\,27411,27410
294589,/,27420,40926
294590,/,27420,27421
294591,/,27426,27425
294592,/,27426,128050
294593,/,27426,51957
294594,/,27426,35751
294595,/,27426,128052
294596,/,27426,31430
294597,/,27426,100713
294598,/,27431,100715
294599,\,33224,27433
294600,\,40080,27433
294601,\,27435,27433
294602,\,128084,27433
294603,\,100716,27433
294604,\,36098,27433
294605,/,27435,40080
294606,\,53568,27436
294607,\,128093,27437
294608,\,27438,27437
294609,\,55093,27437
294610,\,27467,27468
294611,\,38195,27468
294612,\,128483,27474
294613,/,27474,27394
294614,/,27474,128482
294615,/,27474,128484
294616,/,27474,45842
294617,\,128482,128481
294618,\,27480,27483
294619,\,128553,100756
294620,\,51259,27486
294621,\,128576,27490
294622,\,128577,27490
294623,\,55393,27503
294624,\,27504,27505
294625,/,27506,27505
294626,/,27506,128683
294627,\,128695,27509
294628,\,128699,27511
294629,\,100770,27519
294630,/,27522,27521
294631,\,27526,27525
294632,\,27527,27525
294633,\,100773,27525
294634,\,128734,27528
294635,\,128736,27528
294636,\,128672,27530
294637,\,128756,27531
294638,\,100775,27534
294639,\,57043,27534
294640,\,38055,27534
294641,/,27534,49490
294642,/,27534,41344
294643,\,27534,27537
294644,\,27535,27537
294645,\,39281,27538
294646,\,27540,27538
294647,\,41344,27541
294648,\,128878,27545
294649,\,129026,27549
294650,\,128821,27550
294651,\,128833,27550
294652,\,48826,27550
294653,\,129111,27554
294654,\,27557,27559
294655,/,27569,27570
294656,\,128659,27572
294657,\,128661,27572
