id,type,source,target
209266,@,109418,108809
209267,%m,109418,109419
209268,%m,109418,109420
209269,%m,109418,109421
209270,%m,109418,109425
209271,%m,109418,109426
209272,@,109419,109406
209273,@,109420,108809
209274,@,109421,109206
209275,%m,109421,109422
209276,%m,109421,109423
209277,@,109422,109406
209278,@,109423,109207
209279,@,109424,109422
209280,@,109425,108809
209281,@,109426,109206
209282,%m,109426,109427
209283,%m,109426,109428
209284,%m,109426,109430
209285,%m,109426,109432
209286,@,109427,109406
209287,@,109428,109207
209288,%m,109428,109429
209289,@,109429,109427
209290,@,109430,109207
209291,%m,109430,109431
209292,@,109431,109427
209293,@,109432,109207
209294,%m,109432,109433
209295,@,109433,109427
209296,@,109434,140948
209297,%m,109434,109435
209298,@,109435,109396
209299,%m,109436,109437
209300,@,109437,109404
209301,@,109438,140948
209302,%m,109438,109439
209303,%m,109438,109440
209304,%m,109438,109446
209305,@,109439,115130
209306,@,109440,140948
209307,%m,109440,109441
209308,%m,109440,109442
209309,@,109441,109439
209310,@,109442,109206
209311,%m,109442,109443
209312,@,109443,109207
209313,%m,109443,109444
209314,@,109444,109441
209315,@,109445,109444
209316,@,109446,140948
209317,%m,109446,109447
209318,%m,109446,109449
209319,%m,109446,109465
209320,%m,109446,109467
209321,%m,109446,109470
209322,%m,109446,109475
209323,%m,109446,109478
209324,%m,109446,109481
209325,%m,109446,109500
209326,%m,109446,109508
209327,%m,109446,109513
209328,%m,109446,109519
209329,%m,109446,109523
209330,@,109447,109439
209331,@,109448,109447
209332,@,109449,109206
209333,%m,109449,109450
209334,@,109450,109207
209335,%m,109450,109451
209336,@,109451,109448
209337,@,109452,109206
209338,%m,109452,109454
209339,%m,109452,109455
209340,%m,109452,109462
209341,%m,109452,109464
209342,@,109453,109206
209343,%m,109453,109457
209344,@,109454,109448
209345,@,109455,109207
209346,%m,109455,109456
209347,@,109456,109454
209348,@,109457,109207
209349,%m,109457,109458
209350,@,109459,109458
209351,@,109460,109458
209352,@,109461,109458
209353,@,109462,109207
209354,%m,109462,109463
209355,@,109463,109454
209356,@,109464,109207
209357,%m,109464,109466
209358,@,109465,109206
209359,@,109466,109454
209360,@,109467,109206
209361,%m,109467,109468
209362,@,109468,109207
209363,%m,109468,109469
209364,@,109469,109448
209365,@,109470,109206
209366,%m,109470,109471
209367,%m,109470,109473
209368,@,109471,109207
209369,%m,109471,109472
209370,@,109473,109207
209371,%m,109473,109474
209372,@,109474,109448
209373,@,109475,109206
209374,%m,109475,109476
209375,@,109476,109207
209376,%m,109476,109477
209377,@,109477,109448
209378,@,109478,109206
209379,%m,109478,109479
209380,@,109479,109207
209381,%m,109479,109480
209382,@,109480,109448
209383,@,109481,109206
209384,%m,109481,109482
209385,@,109482,109448
209386,@,109483,109206
209387,%m,109483,109484
209388,%m,109483,109485
209389,%m,109483,109491
209390,%m,109483,109495
209391,%m,109483,109497
209392,@,109484,109448
209393,@,109485,109207
209394,%m,109485,109486
209395,%m,109485,109487
209396,%m,109485,109488
209397,%m,109485,109489
209398,%m,109485,109490
209399,@,109486,109484
209400,@,109487,109484
209401,@,109488,109484
209402,@,109489,109484
209403,@,109490,109484
209404,@,109491,109207
209405,%m,109491,109492
209406,@,109492,109484
209407,@,109493,109207
209408,%m,109493,109494
209409,@,109494,109484
209410,%m,109495,109496
209411,@,109496,109484
209412,@,109497,109207
209413,%m,109497,109498
209414,@,109498,109484
209415,@,109499,109448
209416,%m,109500,109501
209417,%m,109500,109502
209418,%m,109500,109506
209419,@,109501,109207
209420,%m,109501,109504
209421,@,109502,109499
209422,@,109503,109502
209423,@,109504,109502
209424,@,109505,109502
209425,@,109506,109207
209426,%m,109506,109507
209427,@,109507,109502
209428,@,109508,109206
209429,%m,109508,109509
209430,%m,109508,109510
209431,@,109509,109499
209432,@,109510,109207
209433,%m,109510,109511
209434,%m,109510,109512
209435,@,109511,109509
209436,@,109512,109509
209437,@,109513,109206
209438,%m,109513,109514
209439,@,109514,109207
209440,%m,109514,109515
209441,@,109516,109515
209442,@,109517,109515
209443,@,109518,109515
209444,@,109519,109206
209445,%m,109519,109520
209446,@,109520,109207
209447,%m,109520,109521
209448,@,109521,109448
209449,@,109522,109447
209450,@,109523,108809
209451,%m,109523,109524
209452,@,109524,109206
209453,%m,109524,109525
209454,@,109525,109522
209455,@,109526,108809
209456,%m,109526,109527
209457,%m,109526,109531
209458,%m,109526,109533
209459,%m,109526,109539
209460,%m,109526,109545
209461,@,109527,109206
209462,%m,109527,109528
209463,%m,109527,109529
209464,@,109528,109522
209465,@,109529,109207
209466,%m,109529,109530
209467,@,109530,109528
209468,@,109531,109206
209469,%m,109531,109532
209470,@,109532,109522
209471,@,109533,109206
209472,%m,109533,109534
209473,%m,109533,109535
209474,%m,109533,109537
209475,@,109534,109522
209476,@,109535,109207
209477,%m,109535,109536
209478,@,109536,109534
209479,@,109537,109207
209480,%m,109537,109538
209481,@,109539,109206
209482,%m,109539,109540
209483,%m,109539,109541
209484,%m,109539,109543
209485,@,109540,109522
209486,@,109541,109207
209487,%m,109541,109542
209488,@,109542,109540
209489,@,109543,109207
209490,%m,109543,109544
209491,@,109544,109540
209492,@,109545,109206
209493,%m,109545,109546
209494,%m,109545,109547
209495,%m,109545,109549
209496,@,109546,109522
209497,@,109547,109207
209498,%m,109547,109548
209499,@,109548,109546
209500,@,109549,109207
209501,@,109550,109546
209502,@,109551,109206
209503,%m,109551,109552
209504,%m,109551,109553
209505,@,109552,109522
209506,@,109553,109207
209507,%m,109553,109555
209508,%m,109553,109556
209509,%m,109553,109557
209510,@,109554,109552
209511,@,109555,109552
209512,@,109557,109552
209513,@,109558,140948
209514,%m,109558,109559
209515,%m,109558,109571
209516,%m,109558,109573
209517,%m,109558,109584
209518,%m,109558,109585
209519,%m,109558,109589
209520,%m,109558,109595
209521,%m,109558,109599
209522,%m,109558,109605
209523,%m,109558,109609
209524,%m,109558,109616
209525,%m,109558,110088
209526,%m,109558,110090
209527,%m,109558,110138
209528,%m,109558,110182
209529,%m,109558,111033
209530,%m,109558,111166
209531,%m,109558,111203
209532,%m,109558,111257
209533,%m,109558,111258
209534,%m,109558,111292
209535,%m,109558,111311
209536,%m,109558,111329
209537,%m,109558,111366
209538,%m,109558,111375
209539,%m,109558,112202
209540,%m,109558,112266
209541,%m,109558,112321
209542,%m,109558,112480
209543,%m,109558,112485
209544,%m,109558,112496
209545,%m,109558,112521
209546,%m,109558,112534
209547,@,109559,109396
209548,%p,109559,110920
209549,%p,109559,111616
209550,%p,109559,111622
209551,%p,109559,113080
209552,%p,109559,113095
209553,%p,109559,113117
209554,%p,109559,114885
209555,%p,109559,114887
209556,%p,109559,115128
209557,%p,109559,138597
209558,@,109560,109559
209559,@,109561,110138
209560,@,109562,110138
209561,@,109563,140954
209562,@,109564,140959
209563,@,109565,109559
209564,@,109566,109565
209565,@,109567,109559
209566,@,109568,109559
209567,@,109569,109568
209568,@,109570,109559
209569,@,109571,109564
209570,%m,109571,109572
209571,@,109572,109559
209572,%m,109573,109574
209573,%m,109573,109576
209574,%m,109573,109578
209575,%m,109573,109580
209576,@,109574,109564
209577,%m,109574,109575
209578,@,109575,109559
209579,@,109576,109564
209580,%m,109576,109577
209581,@,109577,109559
209582,@,109578,109564
209583,%m,109578,109579
209584,@,109579,109559
209585,@,109580,109564
209586,%m,109580,109581
209587,@,109581,109559
209588,@,109582,109559
209589,@,109583,109559
209590,%p,109583,128473
209591,@,109584,108809
209592,@,109585,108809
209593,%m,109585,109586
209594,@,109586,109563
209595,%m,109586,109587
209596,@,109587,109564
209597,%m,109587,109588
209598,@,109589,108809
209599,%m,109589,109590
209600,%m,109589,109593
209601,@,109590,109563
209602,%m,109590,109591
209603,%m,109591,109592
209604,@,109592,109582
209605,@,109593,109564
209606,%m,109593,109594
209607,@,109594,109582
209608,@,109595,108809
209609,%m,109595,109596
209610,@,109596,109563
209611,%m,109596,109597
209612,@,109597,109564
209613,%m,109597,109598
209614,@,109598,109582
209615,@,109599,108809
209616,%m,109599,109600
209617,@,109600,109563
209618,%m,109600,109601
209619,%m,109600,109603
209620,@,109601,109564
209621,%m,109601,109602
209622,@,109602,109582
209623,%m,109603,109604
209624,@,109604,109582
209625,@,109605,108809
209626,%m,109605,109606
209627,@,109606,109563
209628,%m,109606,109607
209629,@,109607,109564
209630,%m,109607,109608
209631,@,109608,109582
209632,@,109609,108809
209633,%m,109609,109610
209634,@,109610,109563
209635,%m,109610,109611
209636,%m,109610,109612
209637,%m,109610,109614
209638,@,109611,109564
209639,%m,109611,109613
209640,@,109612,109582
209641,@,109613,109612
209642,@,109614,109564
209643,@,109615,109612
209644,@,109616,108809
209645,%m,109616,109617
209646,%m,109616,109619
209647,%m,109616,109734
209648,%m,109616,109741
209649,%m,109616,109744
209650,%m,109616,109746
209651,%m,109616,109967
209652,@,109617,109559
209653,@,109618,109559
209654,@,109619,108809
209655,%m,109619,109620
209656,%m,109619,109622
209657,%m,109619,109624
209658,%m,109619,109628
209659,%m,109619,109632
209660,%m,109619,109638
209661,%m,109619,109692
209662,%m,109619,109696
209663,%m,109619,109730
209664,%m,109619,109794
209665,%m,109619,109800
209666,%m,109619,109835
209667,%m,109619,109858
209668,%m,109619,109861
209669,%m,109619,109885
209670,%m,109619,109889
209671,%m,109619,109914
209672,%m,109619,109920
209673,%m,109619,109931
209674,%m,109619,109959
209675,%m,109619,109982
209676,%m,109619,109992
209677,%m,109619,109998
209678,%m,109619,110005
209679,%m,109619,110011
209680,%m,109619,110025
209681,%m,109619,110028
209682,%m,109619,110043
209683,%m,109619,110053
209684,%m,109619,110066
209685,%m,109619,110072
209686,%m,109619,110077
209687,%m,109619,110083
209688,@,109620,109617
209689,@,109622,109563
209690,%m,109622,109623
209691,@,109623,109620
209692,@,109624,109563
209693,%m,109624,109625
209694,%m,109625,109626
209695,@,109626,109620
209696,@,109627,109626
209697,@,109628,109563
209698,%m,109628,109629
209699,%m,109628,109630
209700,@,109629,109620
209701,@,109630,109564
209702,%m,109630,109631
209703,@,109631,109629
209704,@,109632,109563
209705,%m,109632,109633
209706,%m,109632,109635
209707,@,109633,109564
209708,%m,109633,109634
209709,@,109634,109620
209710,@,109635,109564
209711,%m,109635,109636
209712,@,109636,109620
209713,@,109637,109636
209714,%m,109638,109639
209715,%m,109638,109640
209716,%m,109638,109643
209717,%m,109638,109644
209718,%m,109638,109651
209719,%m,109638,109654
209720,%m,109638,109657
209721,%m,109638,109661
209722,%m,109638,109663
209723,%m,109638,109665
209724,%m,109638,109669
209725,%m,109638,109671
209726,%m,109638,109674
209727,%m,109638,109678
209728,%m,109638,109681
209729,%m,109638,109702
209730,%m,109638,109704
209731,%m,109638,109706
209732,%m,109638,109708
209733,%m,109638,109710
209734,%m,109638,109715
209735,@,109639,109620
209736,@,109640,109564
209737,%m,109640,109641
209738,%m,109640,109642
209739,@,109641,109639
209740,@,109642,109639
209741,@,109643,109563
209742,@,109644,109564
209743,%m,109644,109645
209744,%m,109644,109646
209745,%m,109644,109648
209746,%m,109644,109649
209747,%m,109644,109650
209748,@,109645,109639
209749,@,109646,109639
209750,@,109647,109639
209751,@,109648,109639
209752,@,109649,109639
209753,@,109650,109639
209754,%m,109651,109652
209755,%m,109651,109653
209756,@,109652,109639
209757,@,109653,109639
209758,@,109654,109564
209759,%m,109654,109655
209760,%m,109654,109656
209761,@,109655,109639
209762,@,109656,109639
209763,@,109657,109564
209764,%m,109657,109658
209765,%m,109657,109660
209766,@,109658,109639
209767,@,109659,109658
209768,@,109660,109639
209769,@,109661,109564
209770,%m,109661,109662
209771,@,109662,109639
209772,@,109663,109564
209773,%m,109663,109664
209774,@,109665,109564
209775,%m,109665,109666
209776,@,109666,109639
209777,@,109667,109666
209778,@,109668,109639
209779,@,109669,109564
209780,@,109670,109668
209781,@,109671,109564
209782,%m,109671,109672
209783,%m,109671,109673
209784,@,109672,109668
209785,@,109674,109564
209786,%m,109674,109675
209787,%m,109674,109676
209788,%m,109674,109677
209789,@,109675,109668
209790,@,109676,109668
209791,@,109677,109668
209792,@,109678,109564
209793,%m,109678,109679
209794,%m,109678,109680
209795,@,109679,109668
209796,@,109680,109668
209797,@,109681,109563
209798,%m,109681,109683
209799,%m,109681,109685
209800,%m,109681,109690
209801,@,109682,109639
209802,@,109683,109564
209803,%m,109683,109684
209804,@,109684,109682
209805,%m,109685,109686
209806,%m,109685,109687
209807,%m,109685,109688
209808,%m,109685,109689
209809,@,109686,109682
209810,@,109687,109682
209811,@,109688,109682
209812,@,109689,109682
209813,@,109690,109564
209814,%m,109690,109691
209815,@,109691,109682
209816,@,109692,109563
209817,%m,109692,109693
209818,%m,109692,109694
209819,@,109693,109620
209820,@,109694,109564
209821,%m,109694,109695
209822,@,109695,109693
209823,@,109696,109563
209824,%m,109696,109697
209825,@,109697,109617
209826,@,109698,109564
209827,%m,109698,109699
209828,%m,109698,109700
209829,@,109699,109697
209830,@,109700,109697
209831,@,109701,109639
209832,@,109702,109564
209833,%m,109702,109703
209834,@,109703,109701
209835,@,109704,109564
209836,%m,109704,109705
209837,@,109705,109701
209838,@,109706,109564
209839,%m,109706,109707
209840,@,109707,109701
209841,@,109708,109564
209842,%m,109708,109709
209843,@,109709,109639
209844,@,109710,109564
209845,@,109711,109639
209846,@,109712,109639
209847,@,109713,109564
209848,%m,109713,109714
209849,@,109714,109712
209850,@,109715,109564
209851,%m,109715,109716
209852,@,109716,109712
209853,@,109717,109563
209854,%m,109717,109718
209855,%m,109717,109719
209856,%m,109717,109721
209857,%m,109717,109723
209858,%m,109717,109725
209859,%m,109717,109727
209860,@,109718,109620
209861,@,109719,109564
209862,@,109720,109718
209863,@,109721,109564
209864,%m,109721,109722
209865,@,109723,109564
209866,%m,109723,109724
209867,@,109724,109718
209868,@,109725,109564
209869,%m,109725,109726
209870,@,109726,109718
209871,%m,109727,109728
209872,%m,109727,109729
209873,@,109728,109718
209874,@,109729,109728
209875,@,109730,109563
209876,%m,109730,109732
209877,@,109731,109639
209878,@,109732,109564
209879,%m,109732,109733
209880,@,109733,109731
209881,@,109734,108809
209882,%m,109734,109735
