id,lemma,synset,period,genre,notes
978,19558,131488,,,
979,19560,141895,,,
980,19560,106996,,,
981,19560,124426,,,
983,19561,176575,,,
984,19561,176603,,,
985,19561,176571,,,
986,19561,179919,,,
987,19561,176271,,,
988,19563,187911,,,
990,19563,189149,,,
991,19563,189136,,,
992,19564,108280,,,
993,19564,108215,,,
994,19564,118624,,,
995,19564,107170,,,
997,19564,123648,,,
998,19565,199878,,,
999,19567,137911,,,
1000,19567,165204,,,
1001,19568,164087,,,
1002,19568,137911,,,
1004,19568,164051,,,
1005,19568,163767,,,
1006,19568,137964,,,
1007,19568,130913,,,
1008,19569,164087,,,
1009,19569,164051,,,
1011,19507,107246,,,
1012,19507,107244,,,
1013,19507,152012,,,
1014,19507,117768,,,
1015,19507,107240,,,
1016,19575,112901,,,
1018,19577,108095,,,
1019,19577,138044,,,
1020,19577,106395,,,
1021,19579,130327,,,
1022,19579,134461,,,
1023,19579,134464,,,
1025,19581,126334,,,
1026,19581,126742,,,
1027,19581,163591,,,
1028,19582,201035,,,
1029,19582,201586,,,
1030,19585,201582,,,
1032,19585,201586,,,
1033,19587,191370,,,
1034,19588,163591,,,
1035,19589,201586,,,
1036,19591,163383,,,
1037,19593,193011,,,
1039,19594,142413,,,
1040,19595,184253,,,
1041,19596,103795,,,
1042,19596,163170,,,
1043,19597,126341,,,
1044,19597,103795,,,
1046,19598,174029,,,
1047,19599,132127,,,
1048,19599,132125,,,
1049,19599,163384,,,
1050,19599,126742,,,
1051,19599,107958,,,
1053,19599,127808,,,
1054,19600,201586,,,
1055,19601,186435,,,
1056,19602,174992,,,
1057,19605,152223,,,
1058,19605,126261,,,
1060,19605,127085,,,
1061,19605,165837,,,
1062,19605,144936,,,
1063,19605,144935,,,
1064,19605,165861,,,
1065,19606,166246,,,
1067,19608,122200,,,
1068,19609,170465,,,
1069,19610,122200,,,
1070,19611,105896,,,
1072,19613,179283,,,
1073,19614,161022,,,
1074,19614,161021,,,
1076,19614,160495,,,
1077,19614,166246,,,
1078,19614,166595,,,
1079,19614,166594,,,
1080,19631,143285,,,
1081,19616,169043,,,
1083,19618,147012,,,
1084,19619,130534,,,
1085,19603,144922,,,
1086,19623,169310,,,
1087,19623,168441,,,
1088,19623,169272,,,
1090,19623,169104,,,
1091,19623,168465,,,
1092,19623,141872,,,
1093,19623,168559,,,
1094,19623,168621,,,
1095,19623,169100,,,
1097,19623,169097,,,
1098,19623,127140,,,
1099,19623,168579,,,
1100,19623,168578,,,
1101,19624,140471,,,
1102,19625,127766,,,
1104,19625,169204,,,
1105,19625,169082,,,
1106,19627,200875,,,
1107,19626,171752,,,
1108,19628,199451,,,
1109,19628,199450,,,
1111,19629,142616,,,
1112,19629,142549,,,
1113,19629,144936,,,
1114,19629,132296,,,
1115,19632,198816,,,
1116,19633,146531,,,
1118,19637,198063,,,
1119,19637,210789,,,
1120,19634,142416,,,
1121,19635,168465,,,
1122,19635,169104,,,
1123,19635,168621,,,
1125,19635,168579,,,
1126,19636,169104,,,
1127,19636,168530,,,
1128,19636,168465,,,
1129,19636,168464,,,
1130,19636,103312,,,
1132,19636,127465,,,
1133,19636,169189,,,
1134,19636,127140,,,
1135,19636,168579,,,
1136,19636,169088,,,
1137,19638,145453,,,
1139,19640,198063,,,
1140,19573,210782,,,
1141,19573,198230,,,
1142,19574,210783,,,
1143,19574,143594,,,
1144,19574,143593,,,
1146,19622,137099,,,
1147,19622,152393,,,
1148,19643,140696,,,
1149,19643,165814,,,
1150,19643,142932,,,
1151,19643,131507,,,
1153,19643,131280,,,
1154,19643,160332,,,
1155,19643,142574,,,
1156,19643,142859,,,
1157,19643,142571,,,
1158,19643,144459,,,
1160,19643,152103,,,
1161,19644,144775,,,
1162,19644,122951,,,
1163,19644,162803,,,
1164,19644,140537,,,
1165,19646,181995,,,
1167,19648,200614,,,
1168,19649,190080,,,
1169,19650,106926,,,
1170,19650,105915,,,
1171,19650,106266,,,
1172,19651,148102,,,
1174,19653,182155,,,
1175,19652,121693,,,
1176,19652,204632,,,
1177,19652,104616,,,
1179,19655,162803,,,
1180,19655,141162,,,
1181,19655,142149,,,
1183,19657,114553,,,
1184,19658,114553,,,
1185,19659,130630,,,
1186,19659,134041,,,
1187,19660,130630,,,
1188,19660,134041,,,
1190,19663,171910,,,
1191,19663,172754,,,
1192,19664,176926,,,
1193,19664,173048,,,
1194,19664,178093,,,
1195,19664,181132,,,
1197,19664,172552,,,
1198,19664,178469,,,
1199,19688,114677,,,
1200,19666,180629,,,
1201,19666,173916,,,
1202,19667,147815,,,
1204,19667,148313,,,
1205,19670,136484,,,
1206,19671,116226,,,
1207,19671,129769,,,
1208,19674,130261,,,
1209,19674,125866,,,
1211,19674,125864,,,
1212,19675,137383,,,
1213,19676,196014,,,
1214,19677,168214,,,
1215,19678,127297,,,
1216,19679,183048,,,
1218,19681,149947,,,
1219,19683,156519,,,
1220,19684,125610,,,
1221,19684,133232,,,
1222,19685,139843,,,
1223,19686,139843,,,
1225,19687,184012,,,
1226,19687,183048,,,
1227,19687,192293,,,
1228,19687,183845,,,
1229,19694,143595,,,
1230,19694,210795,,,
1232,19689,105333,,,
1233,19689,106538,,,
1234,19689,106537,,,
1235,19689,165928,,,
1236,19689,151939,,,
1237,19691,196014,,,
1239,19692,180420,,,
1240,19693,127514,,,
1241,19695,198592,,,
1242,19642,150828,,,
1243,19696,130501,,,
1244,19696,127577,,,
1246,19697,127577,,,
1247,19698,200031,,,
1248,19698,199686,,,
1249,19698,199831,,,
1250,19700,137797,,,
1251,19702,177307,,,
1253,19704,196014,,,
1254,19706,138134,,,
1255,19707,138134,,,
1256,19707,103302,,,
1257,19708,103302,,,
1258,19709,199831,,,
1260,19710,199592,,,
1261,19711,199831,,,
1262,19665,106493,,,
1263,19665,137564,,,
1264,19665,107179,,,
1265,19714,199543,,,
1267,19715,199592,,,
1268,19717,199831,,,
1269,19718,139693,,,
1270,19718,156484,,,
1271,19719,189412,,,
1272,19719,193211,,,
1274,19722,200197,,,
1275,19723,182501,,,
1276,19723,189194,,,
1277,19724,155763,,,
1278,19725,130167,,,
1279,19726,104187,,,
1281,19726,134676,,,
1282,19726,169170,,,
1283,19726,131046,,,
1284,19726,136864,,,
1286,19747,116516,,,
1287,19728,198575,,,
1288,19728,198574,,,
1290,19730,200490,,,
1291,19731,104901,,,
1292,19731,151923,,,
1293,19731,104035,,,
1294,19731,136888,,,
1295,19732,136398,,,
1297,19732,136400,,,
1298,19733,172592,,,
1299,19735,200219,,,
1300,19736,130741,,,
1301,19736,137700,,,
1302,19737,190925,,,
1304,19740,192511,,,
1305,19740,190925,,,
1306,19742,142328,,,
1307,19742,128114,,,
1308,19742,128113,,,
1309,19742,163087,,,
1311,19742,127522,,,
1312,19742,127937,,,
1313,19743,151384,,,
1314,19744,188286,,,
1315,19744,192093,,,
1316,19748,145477,,,
1318,19749,145477,,,
1319,19749,116778,,,
1320,19750,145477,,,
1321,19750,116778,,,
1322,19751,116658,,,
1323,19762,146947,,,
1325,19752,129805,,,
1326,19752,129703,,,
